Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Renaissance Of Rave,Sub Zero Project,Renaissance Of Rave,197939,37,https://open.spotify.com/track/4Pz8GNHkByRlPSnhBK0Qj9
Nightwatch Underground,Sub Zero Project,Renaissance Of Rave,217599,36,https://open.spotify.com/track/3g3Ht5QpT6uPLmAmDVQOjj
Infinity,"Sefa, D-Block & S-te-Fan",Klaagzang,239812,50,https://open.spotify.com/track/4l549wQMFj7HvlB7jzQnck
Hard Knock Life,Gunz For Hire,Hard Knock Life,215684,0,https://open.spotify.com/track/3aD91A4Lk9uGAcyk3fhYsW
WKND!,"Brennan Heart, Wildstylez",WKND!,235200,1,https://open.spotify.com/track/76e9eoJxKRoQhutO5CvDqX
City Lights,Rebelion,City Lights,237535,50,https://open.spotify.com/track/0oKYNnouzywEqUnY7z5uhD
Queen of Kings - Da Tweekaz x Tungevaag Remix,"Alessandra, Da Tweekaz, Tungevaag",Queen of Kings (Da Tweekaz x Tungevaag Remix),145032,57,https://open.spotify.com/track/5Cmgqsv4Rmodk87JfVydPh
Maze Of Memories - Reverze Anthem 2024,"Sub Zero Project, Diandra Faye",Maze Of Memories (Reverze Anthem 2024),273273,42,https://open.spotify.com/track/7hG04m8ODWqF5abbbX74ge
Simulation,"Rebelion, Vertile",Simulation,231096,46,https://open.spotify.com/track/0uMkce7O8W07q95LvdEwAH
Slave To The Rave,"DJ Isaac, D-Block & S-te-Fan",Slave To The Rave,222400,40,https://open.spotify.com/track/32ncEXDqBzDyblpzdcGRWB
Before I Wake,"Headhunterz, Vertile",Before I Wake,181417,50,https://open.spotify.com/track/1E98GLyca4lWhGg0UJjIWE
Soft Ass Shit,"Sub Zero Project, Timmy Trumpet",Renaissance Of Rave,239111,43,https://open.spotify.com/track/31w4zlTpovdyggvHvdWBuV
Snake Pit,"Timmy Trumpet, Lil Texas, Yosuf",Timmy Trumpet's SINPHONY No. 2,138666,36,https://open.spotify.com/track/5GQRu63MroIMnM7DPH75Mi
Our Sanctuary,Digital Mindz,Our Sanctuary,159695,44,https://open.spotify.com/track/2rMOHjoXZDHVG0JHt19ET2
OOH LALA,Warface,OOH LALA,144000,37,https://open.spotify.com/track/0iSLjblXsl7VgS47ApVzZw
Myself - Radio Edit,Spars,Myself (Radio Edit),229290,21,https://open.spotify.com/track/5vzKYKwlEwaBg9NgXPwJjL
Numb,"Rebelion, Vertile",Numb,221578,54,https://open.spotify.com/track/5v5rbWpEf9toQLUmMo1JdW
Intents HighScore (Official Intents Festival 2022 Anthem),"Da Tweekaz, Warface",Intents HighScore (Official Intents Festival 2022 Anthem),261182,44,https://open.spotify.com/track/7f8sMzOd2e5eHfiTqThjtQ
CLUB BANGER,"Sickmode, Rooler",CLUB BANGER,216000,54,https://open.spotify.com/track/72j7y7nVfhi69H8X8oRbye
Trinity Till Infinity,"Sub Zero Project, Devin Wild",Renaissance Of Rave,275206,31,https://open.spotify.com/track/3KdKGRHdQVNcvyNxNGQyO4
My Mother Told Me,"Dimatik, Und3rsound",My Mother Told Me,176000,46,https://open.spotify.com/track/6jzRTAJ1FBasSiwEylBnCq
One More Track,"Hard Driver, Villain",HDNA,217031,37,https://open.spotify.com/track/1x5tchYUFLVhhbgQSCLQ3Z
Go Berzerk,Coone,Go Berzerk,219200,40,https://open.spotify.com/track/6I3B1N6a5MB14HlqE9e73u
Mind Of A Warrior,"Sub Zero Project, Coone, ATILAX",Renaissance Of Rave,260618,36,https://open.spotify.com/track/1zL4mmCjjxsAQto3L5C3bh
Let's Get Stupid,"Toneshifterz, Atmozfears, Code Black, TAC Team",Let's Get Stupid,180887,27,https://open.spotify.com/track/3slvu02biqWYbnMedW8SHT
Dope Sh!t,"Miss K8, D-Sturb",Eclipse,221368,37,https://open.spotify.com/track/3NXA25q68QQgGVKPx4SIhs
Deep In My Soul,D-Block & S-te-Fan,Deep In My Soul,241600,34,https://open.spotify.com/track/7nziCzPuyKub9Ra5o5OSEy
The Mighty Arena - Official Supremacy 2022 Anthem,"Radical Redemption, Nolz",The Mighty Arena (Official Supremacy 2022 Anthem),365173,33,https://open.spotify.com/track/2wIEgLxUdmjF3K69pSX8TY
RAVE LOVE,"Sickmode, Mish",RAVE LOVE,219187,45,https://open.spotify.com/track/3wnx35LDKXCx5gonL4EmHi
Rise Again (Defqon.1 2022 Closing Theme),Hard Driver,Rise Again (Defqon.1 2022 Closing Theme),237057,0,https://open.spotify.com/track/5U8ciuvj0LDMk9h66NhwzR
Rock Tha Party,Rebelion,Rock Tha Party,171428,44,https://open.spotify.com/track/2y4MGW3z5eMAZTXm7Q0T7V
Fight For You,D-Block & S-te-Fan,Fight For You,185806,42,https://open.spotify.com/track/5GCL6u4hSfHrGUZPLyJBfZ
The Raven Of The Night,Ran-D,The Raven Of The Night,262101,0,https://open.spotify.com/track/4SdCxGUYg3XRezP1VBrKAn
Who Is The Bad Guy?,Gunz For Hire,Who Is The Bad Guy?,222966,0,https://open.spotify.com/track/1bgVHcLiKPHD8sVrpguLot
Scantraxx Rootz - REVIVE & Level One Remix,"Headhunterz, Abject, REVIVE, Level One",Scantraxx Rootz (REVIVE & Level One Remix),227748,27,https://open.spotify.com/track/0hVSRrCJM3tx3Sr4D6ppBr
Anesthesia,"Ran-D, Rejecta",Anesthesia,227954,0,https://open.spotify.com/track/33RVdda9M2k1sv2wGgbbUL
Unleash The Fire,"Sound Rush, Zatox",Unleash The Fire,241556,31,https://open.spotify.com/track/0jb8dBj7ILjgev8qt0pWrT
Elevate,"Rebelion, Anderex",Artificial Intoxication,190500,39,https://open.spotify.com/track/1PfdIMLtaZNFWABgDfEsfL
NRG,"Hard Driver, Sickmode",HDNA,223184,36,https://open.spotify.com/track/014cgPQdDPnwysDT3453Nf
Knockout - Da Tweekaz Remix,"Tungevaag, Da Tweekaz",Knockout (Da Tweekaz Remix),162592,45,https://open.spotify.com/track/5LSCfqeq1u1GxKogSQFEZn
Devil's Night,"Ghost Stories, D-Block & S-te-Fan",Devil's Night,208627,43,https://open.spotify.com/track/4abIjIJzJynPBYN7h09Iqe
Rebels of Shutdown - Shutdown Festival 2023 Anthem,"Rebelion, ATILAX",Rebels Of Shutdown (Shutdown Festival 2023 Anthem),251608,32,https://open.spotify.com/track/0Raijnkot4p3ecu5p57zRd
To The Death (Official Thunderdome 2019 Anthem),Dither,To The Death (Official Thunderdome 2019 Anthem),281333,30,https://open.spotify.com/track/3BwuZfXDEB70Y0BuzFpwLQ
LOVE THE WAY,"Rooler, Sickmode, D-Block & S-te-Fan",LOVE THE WAY,290199,50,https://open.spotify.com/track/5xPXUK6x8cWrL5xsqJv9eF
Mariachi (Hardstyle Mix),"Vaskan, Yosuf",Mariachi (Hardstyle Mix),148483,42,https://open.spotify.com/track/2ZVtTaUteed56SesdREtsd
Stronger,Vertile,Hardstyle Remixes of Popular Songs Vol. 1,198135,33,https://open.spotify.com/track/32bJZohXwPdVBjwfkDAAE2
Norwegian Lullaby - 15 Years Mix,"Da Tweekaz, Lene Kokai",15 Years Da Tweekaz EP,202920,31,https://open.spotify.com/track/7mQyOQiU6rwPhr8RYAoKRg
Like A Prayer,"Gunz For Hire, Ava Silver",Like A Prayer,266514,44,https://open.spotify.com/track/1K1GY5DNFt9neNS1nNWD7A
We Are Fighters - Joey Riot Remix,"Da Tweekaz, Destructive Tendencies, Joey Riot",We Are Fighters (Joey Riot Remix),222967,28,https://open.spotify.com/track/1gDdruzPoq1AJ2rgDcLy4M
I Want It All,Da Tweekaz,I Want It All,182852,57,https://open.spotify.com/track/5SuWRkFDofAjJbOXrghgnc
Home,Headhunterz,Home,234165,51,https://open.spotify.com/track/0zolxiS5uiL5towOJrsJi4
Nothing Like The Oldschool,"D-Sturb, Sefa",Nothing Like The Oldschool,236030,52,https://open.spotify.com/track/1UymZaSfQII4vUkz4U5btm
Sin City,Gunz For Hire,Sin City,257364,45,https://open.spotify.com/track/2yWQsPYBRRus0kFS6qewDW
G.L.Y.,D-Sturb,G.L.Y.,213995,50,https://open.spotify.com/track/0XacYFLW0WdPqXTajmmdw5
