Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Divider,ShortRound,Divider,211000,0,https://open.spotify.com/track/5Qh1o4JgdCLdrj44vuqHiM
Twisted,"Hardwell, Will Sparks",Twisted,184888,41,https://open.spotify.com/track/2hVKyTO50HPKfVmFas7Fcm
Sacrifice,"Kaskade, deadmau5, Sofi Tukker, Kx5",Sacrifice,279692,54,https://open.spotify.com/track/76YXmewvHFse7tBeOTtSx3
The Sound,Alignment,Old School EP,337978,33,https://open.spotify.com/track/1NzBj0x3sMG6qhYbNhpqJL
WANNA GO BANG,"HI-LO, Oliver Heldens, DJ Deeon",WANNA GO BANG,237157,0,https://open.spotify.com/track/37vqTNt3bLeDeBVWL6tNqh
Flying Octopus,"Reinier Zonneveld, HI-LO, Oliver Heldens",Flying Octopus,211617,0,https://open.spotify.com/track/2XWBbVold8LNroIDyeockI
Shotgun (It Ain't Over),"Hardwell, Bright Lights",Shotgun (It Ain't Over),155909,47,https://open.spotify.com/track/1VDALv89k5kHC0B3neBwru
Raket,"Dimitri Vegas & Like Mike, Bassjackers",Raket,191818,29,https://open.spotify.com/track/07j0vVRki60x5cY6T6x1Xp
Elysium,"Clap Codex, Patrick Scuro",Elysium,253242,45,https://open.spotify.com/track/0VmJzhgE3LmfzJa1FdYHkl
Resonate,Lilly Palmer,Resonate,221669,0,https://open.spotify.com/track/0mXFXApXwB0dlP1Adh9ne7
Hated On (Funkatron),"Gabry Ponte, Robbie Rivera",Hated On (Funkatron),187625,11,https://open.spotify.com/track/2YxYifBDHXwkVClfCkA9Q1
Platia,FOVOS,Platia,192380,0,https://open.spotify.com/track/6ZDlNJ1RTu4HZv18GYVB2v
The Captain,HIJCKD,The Captain,192000,55,https://open.spotify.com/track/4NGwhkwJzROYFJKNFmFHus
Pills - Deborah de Luca Remix,"Will Sparks, ShortRound, Deborah de Luca",Pills (Deborah de Luca Remix),351955,32,https://open.spotify.com/track/7kXnFFxdau1mKmTHs4CYt3
Falling Alone,Lyke,Stay With Me,328943,30,https://open.spotify.com/track/1Z7U3SZxDkuRgbqQFY3BEi
System Majority,Layton Giordani,New Generation,272578,46,https://open.spotify.com/track/56EXLmH4cdum3tfm9OTvSd
Hold That Sucker Down - Charlotte de Witte Trance Remix Edit,"Jerome Isma-Ae, Charlotte de Witte",Hold That Sucker Down (Charlotte de Witte Remix),242907,47,https://open.spotify.com/track/21jO16ka3N4a65b14e7taN
Whiskey Is My Holy Water,AVAO,Whiskey Is My Holy Water,138923,42,https://open.spotify.com/track/06BqWvPX05oFRxpMlNZZjh
Zephyr,"La Kajofol, INNERGATE",Zephyr,265600,11,https://open.spotify.com/track/4erkP8vXh9Gqpi3pp4Xtty
Oblivion,Ummet Ozcan,Oblivion,216000,32,https://open.spotify.com/track/7Ap8x9Wljva0J0ypsEmEVo
Manipulated,Ummet Ozcan,Manipulated,239069,36,https://open.spotify.com/track/2uSgoglUioHG4thxpkJcSz
Dust,Ummet Ozcan,Dust,195000,34,https://open.spotify.com/track/5p4ZYlGkKTOJHcrVKY4j2L
Close To You,"KSHMR, Maddix",Close To You,203999,43,https://open.spotify.com/track/5NFCZQEma4ll0SD00lS6FQ
CRESCENDO,"HI-LO, Oliver Heldens",CRESCENDO,218020,32,https://open.spotify.com/track/3jVmXFC8HWaCGsXDvsD7Ic
Fine Day Anthem,"Skrillex, Boys Noize, Opus III",Fine Day Anthem,193690,66,https://open.spotify.com/track/6tifCCTIVBLC2TmTquYG7G
Don't Let Me Go,"FOVOS, ShortRound, Georgi",Don't Let Me Go,167076,49,https://open.spotify.com/track/3v3nPGHz6blG4g06u1hcTi
Fauna,Joris Turenhout,Trinity / Fauna,310454,19,https://open.spotify.com/track/09HdUCyiGtC0mO5vNSitDe
Just A Dream,"Lister, Achilles",Just A Dream,185538,24,https://open.spotify.com/track/7LmnymRUysSzlhti7ww5fB
Feel The Rhythm,FOVOS,Feel The Rhythm EP,200889,62,https://open.spotify.com/track/5ruAfadigoJgCI5DnnMshZ
Awakened,MOTVS,Cannon In G# / Awakened,273864,21,https://open.spotify.com/track/37upVAPmp7BP20BpllpncP
Mirror Mirror,"Steve Aoki, Showtek, Jem Cooke",Mirror Mirror,247272,39,https://open.spotify.com/track/0Q3Pb5gMzpFKjIWs9s0inL
Cantus,Mariana BO,Cantus,184051,48,https://open.spotify.com/track/0Vkf87nNUU5wJPKtpTYt4n
HARD,Will Sparks,HARD,220869,47,https://open.spotify.com/track/4tuWS8iuaCr0o7rH81bVIo
Cocoon,"NWYR, Wiwek, W&W",Cocoon,187225,44,https://open.spotify.com/track/2hrlDOytJk8qOIXi9l6O5e
No Escape,Maddix,No Escape,127666,48,https://open.spotify.com/track/3ytww1ezoYfvTYaiNWnxG2
Thrill,"Maddix, Linka, Gregor Potter",Thrill,217615,48,https://open.spotify.com/track/0n8PMT5vyu8lffykqYvOIo
Attention,Lister,Attention,168000,42,https://open.spotify.com/track/33PrROTmibJVlLYO5CZg0E
Save Me,FOVOS,Save Me,161739,0,https://open.spotify.com/track/2JZqPb0miqjFSyVPqMfSta
Come With Me,Will Sparks,Come With Me,230909,47,https://open.spotify.com/track/1h1IERBZcsq6HVYbvLkmoT
No Good,MORTEN,No Good,141562,52,https://open.spotify.com/track/0oS1yir1qJvwCsFPdaBiqN
Computers Take Over The World,Armin van Buuren,Feel Again,152250,35,https://open.spotify.com/track/2DsgmXNhT0T3p2HaFJxDym
Revolution,"Hardwell, Timmy Trumpet, Maddix",Revolution,166285,55,https://open.spotify.com/track/4YtVNUrDjKbdrpkreAaz17
Spektrum (feat. Ali Love),"CamelPhat, Ali Love",Dark Matter,319103,53,https://open.spotify.com/track/6I9RdlRSBF3NNcwZ9eNXaV
Lets go,Karashnikov,Brilletje,174811,0,https://open.spotify.com/track/4vmzFOCbjeV9cIvVqS3DKC
Shadow Man,"ARENCI, Karashnikov, GEWOONRAVES",Shadow Man,300000,23,https://open.spotify.com/track/1HQ4pTykHMsV0KLJt0eJIk
Tides,Monophonik,Loose Ends,324603,1,https://open.spotify.com/track/1S9rgNYgr63PPpXsnlrolw
Satellite,MOTVS,Satellite,251386,16,https://open.spotify.com/track/1AuTLdiLl9LqVd9yTtjeUR
Vibin',Kide (IT),Vibin',160831,34,https://open.spotify.com/track/4TcliB2VZk4gcGXYvuvSTW
Luminous,"NeuroBeatz, Dutch Hour",Luminous,139354,22,https://open.spotify.com/track/64U25SRpgsC0695f7vdwDU
It's That Time,"Marlon Hoffstadt, DJ Daddy Trance",It's That Time,240250,68,https://open.spotify.com/track/5fF9T9SMqBKUvT06cn7kBR
Talking,Massano,Talking,244590,55,https://open.spotify.com/track/53pGJNOTQbGhDSgETn8h1K
Jaguar Silence,Skyvol,Jaguar Silence,169846,4,https://open.spotify.com/track/2zDsyMcjT0YW6RLUhbQbq9
Make Me Wonder,"Fatum, Bren Lock, Brieanna Grace",Make Me Wonder,193548,28,https://open.spotify.com/track/4oyBrEmGQTvtRK48q3shSx
Acid Rave,"David Tort, Laura van Dam",Acid Rave,213809,20,https://open.spotify.com/track/5rMqCXkXoXcLbypEYAqTA7
Bring Back The Techno,"Orjan Nilsen, Mark Sixma, nilsix",Bring Back The Techno,181117,45,https://open.spotify.com/track/4eFSZCcdSnSSjdA72LoDbo
Techno Is My Only Drug,David Forbes,Techno Is My Only Drug,191328,9,https://open.spotify.com/track/4c6j9OVkLIqflCPrQp647R
