Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Close Your Eyes,"KSHMR, Tungevaag",Close Your Eyes,168833,55,https://open.spotify.com/track/3h2aYVv7RHnOW0qGGYdYIT
Wildfire,"Arc North, LILO, Rynn",Wildfire,165000,0,https://open.spotify.com/track/3IjEDzFGeYQXSoHIu48ZTu
Best Is Yet To Come (with Kyle Reynolds),"Gryffin, Kyle Reynolds",Best Is Yet To Come (with Kyle Reynolds),215201,49,https://open.spotify.com/track/2gZwBmkSmsVfEPFWGuWTDk
Fell In Love With An Alien,"Mike Perry, Mentum",Fell In Love With An Alien,175042,0,https://open.spotify.com/track/3Wxa86CnA26Kccy7wkFpbe
When I'm Right,"Morgan Page, Sick Individuals, Asia Whiteacre",When I'm Right,164150,33,https://open.spotify.com/track/2CK74bmcRamAsB7DUBR4aJ
Slow (feat. KARRA),"KSHMR, Mahmut Orhan, Karra",Harmonica Andromeda (Deluxe),170095,49,https://open.spotify.com/track/4QoBg1la9PgEIJ5qE3Sw2g
The Best,"Hook N Sling, Galantis, Karen Harding",The Best,158354,45,https://open.spotify.com/track/1OU3OPHczBcfFU8cDzSzKT
Close To You (with Andy Grammer),"R3HAB, Andy Grammer",Close To You (with Andy Grammer),186260,18,https://open.spotify.com/track/3duhAmvdYbJKF0aMdal9oX
Don't Leave Me,"Iceleak, Karl Michael",Don't Leave Me,161125,0,https://open.spotify.com/track/7iyRzZZguOKOhLF3M6yKVC
Around the World (feat. NOUMENN) [Official Sunburn Goa Anthem 2021],"KSHMR, NOUMENN",Around the World (feat. NOUMENN) [Official Sunburn Goa Anthem 2021],199017,36,https://open.spotify.com/track/273n4aGEPcL1HrcdhpGGul
If I Ruled The World,"Mike Perry, Mila Josef",If I Ruled The World,171925,0,https://open.spotify.com/track/0PO4YZcs9B2Jakg8SJTZo9
Casual,"Dreamz, KSHMR, Nevve",Casual,146796,25,https://open.spotify.com/track/6SJITNe5OhQYup3LokwhSG
Honestly,"Airia, J12",Honestly,224516,28,https://open.spotify.com/track/0gMOa9oUxdEPukkRm38lVm
Falling,"Lipless, Mahalo, Carly Paige",Falling,205363,33,https://open.spotify.com/track/6JmRVEBNPIxEtAXWKPSsi5
Don't Leave Me Now,"Lost Frequencies, Mathieu Koss",Cup Of Beats (Deluxe),195079,61,https://open.spotify.com/track/7JD624kzfc6wCWRpJ8ndTL
Reality (feat. Janieck Devy) - Radio Edit,"Lost Frequencies, Janieck Devy",Less Is More,159480,6,https://open.spotify.com/track/0cOBMETjhxublnnwhbnzJO
Heartbeat,Cloudier,Cloudier's Legacy,248727,32,https://open.spotify.com/track/2QMKSGBsYxrDQCPCa21zeB
Want It To End,Pushing Daizies,Want It To End,139714,0,https://open.spotify.com/track/3uvB9xkJSksPXOQ3a4R6s5
Close to You - Radio Edit,José Lucas,Close to You (Radio Edit),160113,0,https://open.spotify.com/track/37P3mw67bRW917eIh3d4x8
Shy Girl,Kedam,Kedam,224104,58,https://open.spotify.com/track/2gz4mdVCGRqX6NrWWE7vOE
Sunset,Tobias Bergson,Sunset,168033,48,https://open.spotify.com/track/5qbp5IVu2YjM4Zt3r1xXnD
Bombay Dreams (feat. Kavita Seth),"KSHMR, Lost Stories, Kavita Seth",Bombay Dreams (feat. Kavita Seth),198461,52,https://open.spotify.com/track/4SlCYFaUQ8GRuwdpgniaGF
Are You With Me,Lost Frequencies,Less Is More,138013,84,https://open.spotify.com/track/4255amV4enzl28KAn16rUO
The Rest Will Follow,"Ludvigsson, Jorm, Thomas Lundell",The Rest Will Follow,162000,25,https://open.spotify.com/track/5FhYGAbUG4fgK0Q8eQZocT
Just Stay,Mauve,Just Stay,155250,48,https://open.spotify.com/track/1OomEBeqPPdUhBUhdAxoz6
Good Life,"José Lucas, Rivo",Good Life,190346,25,https://open.spotify.com/track/26Nca5uW3NbHDP3kWdw2RA
Gypsy Waltz,KSHMR,Harmonica Andromeda,236105,24,https://open.spotify.com/track/6YLcnMrPDdNSgvkie3yZ2U
Lucky Ones,"James Carter, nourii, Will Church",Lucky Ones,181760,32,https://open.spotify.com/track/0n9CHYDR1CvUQEB57yGsZa
