Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Breakaway (with Lovlee),"Andrew Nagy, Lovlee",Breakaway (with Lovlee),204000,42,https://open.spotify.com/track/7M39ypjUTFFvaQoHVxTNc3
Behind My Eyes,"Klur, BJOERN",Behind My Eyes,288431,44,https://open.spotify.com/track/2Yvaiie3x4f3z84JLXG2Wi
Breath,LÜRUM,Breath,225096,13,https://open.spotify.com/track/1A81mkl83rcePHxsMvndwT
Corridors,"TOMB, Into The Ether",Corridors,191277,36,https://open.spotify.com/track/0OC90TN0flAjDvaEOfSto5
pwdr Blu (feat. Brother.),"Kx5, deadmau5, Kaskade, Brother.",Kx5,216230,50,https://open.spotify.com/track/6HIAIAWnanFhBtmIjtAtAr
It Can Be Better Now,"anamē, Welt",Hero / It Can Be Better Now,191379,40,https://open.spotify.com/track/4sQ7BGTw2GOnMvtwdCp25R
Interstellar,Kiholm,Digitally Enhanced Volume Eight - Sampler,211500,35,https://open.spotify.com/track/4dDRvWUpJSKFNJColOJ6rZ
From The Inside,"Tritonal, Kuala",Meant To Be,217377,14,https://open.spotify.com/track/5IIotMDSPtSWS1ovvWFLu9
Core Impulse,"Datskie, Noana",Melancholiphoria,250819,30,https://open.spotify.com/track/5P51VfMCzVlQZJZnzilczf
Wildflower,"L.GU., Émilie Rachel",Mirage Reflections,232000,9,https://open.spotify.com/track/0DcLMEtIAWr7FDUKiKmNG6
Down,Parallel Voices,Down EP,232500,39,https://open.spotify.com/track/0DxBqlsJHRz28uabTr1din
Hey Now,"VisionV, Surf Mesa, MKLA",Hey Now,151409,54,https://open.spotify.com/track/1tiUDs0Hikbz6MvwNog3A8
Letting Go,Drove,A Moment In Time,254139,38,https://open.spotify.com/track/7DBxK5bcSCA0ntj0Dbpy1n
Never B Alone,Durante,Never B Alone,251865,41,https://open.spotify.com/track/2Kr0XVd67LBMTuUDgMgBV9
Mercy,Marsh,Aria EP,275028,40,https://open.spotify.com/track/7LaBuSH1fG5mTv737ANEwH
Leave You There,"Giuseppe Ottaviani, Lasada",Leave You There,222857,39,https://open.spotify.com/track/0E6kDdBWx45Oc6HFTEv9b4
Running,Parallel Voices,Running EP,214878,41,https://open.spotify.com/track/5bukDgowMSuWxKrHNcP7kt
Between The Lines,"Julian Gray, Midnite Amity",Between The Lines,214874,0,https://open.spotify.com/track/3MAUEsBmuNy0qhy2DNaBqU
Reach for You - Maratone Remix,"Ciaran McAuley, Linney, Maratone",Reach for You (Maratone Remix),241438,18,https://open.spotify.com/track/5ji9a1vYqp7ciW3h2iKy9W
Missing Piece,"Scorz, Sirolf, Diandra Faye",Missing Piece,198005,18,https://open.spotify.com/track/0sV00NmhJ1lhkgeHBdXJLl
Hush My Heart,"Qrion, Josie Man",Hush My Heart,176102,27,https://open.spotify.com/track/4LkZFI0EJoJ2s08M4otbXY
Your Company,"Heard Right, Tailor",Your Company,231896,35,https://open.spotify.com/track/2Plx4pFdleNiL0RtnKbE7x
Ashes,Parallel Voices,No Reason EP,253547,33,https://open.spotify.com/track/6l5Rh0oQor1XuN8TZdbSSc
Leave Me Now,AMINTO,Leave Me Now,209523,24,https://open.spotify.com/track/32ofghiJFqrOAik1zuQthG
Back Into Your Arms,"Modera, Blonde Maze",From Walks Of Life,244000,37,https://open.spotify.com/track/2iNyL0usEQAElgWAeiXfSZ
The Stones,"Heard Right, Biishop",The Stones,244553,37,https://open.spotify.com/track/5hmxT6TaggGmDzb1Lqc1cM
On Your Mind,"YORK, Ava Silver",On Your Mind,164742,16,https://open.spotify.com/track/5nY8pNLbqrTSj87XWRL8X5
On The Line,"Estiva, Julia Church",Infinita,180000,28,https://open.spotify.com/track/2FlMWBfcjQwSo28rv4DUck
Indigo,Ophanim,Indigo / Thrones,194750,36,https://open.spotify.com/track/3hrGE2NPyTIXsbx3lLD7hB
Pull Me Through,"Klur, Diana Miro",Eclipse,224750,36,https://open.spotify.com/track/1K1QXB1EziC8QYPomW42hw
undone - Kozua Remix,"Dreweybear, Hildur Ottilia, Kozua",undone (Kozua Remix),199512,18,https://open.spotify.com/track/4ASK9yRO09PiSQ7SscHEjI
Lies,GONE,Lies,206138,29,https://open.spotify.com/track/1e0KOOJPgsILGkAPGBuhB2
Spin My Head,"Massane, LeyeT",Visage 7 (Spin My Head),187738,33,https://open.spotify.com/track/7x1UsFWswUimBuErBBY0Q1
Not The Same,KhoMha,Not The Same,210000,13,https://open.spotify.com/track/4QqyhhbizMOxci1csqHQZe
Nyra,Ophanim,Colorscapes Volume Five - Sampler,234114,35,https://open.spotify.com/track/0dV7KldZY4aWIUI8avCygp
On My Way - Chill Mix,Kaskade,On My Way (Chill Mix),200124,31,https://open.spotify.com/track/6uV61BzrjlVwmbpZs9WvQi
Air,"Julian Gray, 28mm, Forts",Air,164125,0,https://open.spotify.com/track/7LKh1kNQZM6gfmduXXGiqc
Origin,Avenue One,Uprising / Origin / Rio,202827,33,https://open.spotify.com/track/5JXUlaMwc4QEq54rcBOJDI
Kasamansa - Paul Thomas Remix - Mixed,"Trilucid, Paul Thomas",Visceral 133 (DJ Mix),377666,8,https://open.spotify.com/track/794uVJNRQJaPtfinK668fu
Lullaby - Bound To Divide Remix,"PRAANA, Julia Church, Bound to Divide",Lullaby (Bound To Divide Remix),234193,17,https://open.spotify.com/track/0LM3GHdkhG3fXUwBL8ETjo
Never Felt Like This,Kaiyan,Never Felt Like This / Novanda,239282,40,https://open.spotify.com/track/5GCj0jfxM36ZxWvMasw9eU
Orchid,"Jarod Glawe, 88Birds",Orchid,160458,28,https://open.spotify.com/track/7o5KQ7xQntSTfT6OY0epSX
Heart Made Of Glass,Eli & Fur,Dreamscapes,230243,49,https://open.spotify.com/track/49oh846SsD8V9Zj7eQF4gb
