Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Turn Down for What,"DJ Snake, Lil Jon",Turn Down for What,213733,74,https://open.spotify.com/track/67awxiNHNyjMXhVgsHuIrs
SummerThing!,"AFROJACK, Mike Taylor",SummerThing!,235344,52,https://open.spotify.com/track/1KcnJTiXJXAqW5bB7zpkBC
First of the Year (Equinox),Skrillex,More Monsters and Sprites EP,261517,66,https://open.spotify.com/track/5i7fZq3chLyCHo3VeB6goD
Dum Dee Dum (Jikay Remix),"Keys N Krates, JiKay","Sounds of Syndication, Vol. 2 (Presented by Syndicate)",182386,52,https://open.spotify.com/track/4DhPiE7UXmkmlmiu34yMC0
Mind (feat. Kai),"Jack Ü, Skrillex, Diplo, kai",Skrillex and Diplo present Jack Ü,242068,64,https://open.spotify.com/track/6ZpR2XFuQJSHAQwg9495KZ
I'd Love To Change The World - Matstubs Remix,"Jetta, Matstubs",I'd Love To Change The World (Matstubs Remix),189973,62,https://open.spotify.com/track/6ce17pZwsMcYNab5IaC5MQ
Invincible,Deaf Kev,Invincible,279600,2,https://open.spotify.com/track/7MTZVwYiEahXQIyCU2FLPV
On & On,"Cartoon, Daniel Levi",On & On,207068,8,https://open.spotify.com/track/4B2kkxg3wKSTZw5JPaUtzQ
Let Me Love You,"DJ Snake, Justin Bieber",Encore,205906,56,https://open.spotify.com/track/5Qjv35Ja2TDt9CXRRo51hh
Cold Water,"Major Lazer, Justin Bieber, MØ",Cold Water,185360,72,https://open.spotify.com/track/7zsXy7vlHdItvUSH8EwQss
I Need Your Love (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",18 Months,234506,80,https://open.spotify.com/track/05SBRd4fXgn8FX7bf8BCAE
Mi Gente,"J Balvin, Willy William",Mi Gente,189029,1,https://open.spotify.com/track/4xEnPbulgQ4J4vu78VEwVr
Sick Boy,The Chainsmokers,Sick Boy,193200,68,https://open.spotify.com/track/58kZ9spgxmlEznXGu6FPdQ
Don't Let Me Down - Illenium Remix,"The Chainsmokers, Daya, ILLENIUM",Don't Let Me Down (Remixes),218933,65,https://open.spotify.com/track/15BlympuVSfZFROojEMY2M
