Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Pressure,"Freaks & Geeks, flowanastasia",Pressure,240830,53,https://open.spotify.com/track/15gVi5XDXfQWsKUiz1X2tt
Tell Me,"Holy Goof, Paige Cavell",Tell Me,241371,41,https://open.spotify.com/track/0GYx2bTObKXVCAEebCaK2w
Letting Go,"Audioscribe, Rhode",Letting Go,296242,41,https://open.spotify.com/track/2fNZnSR6qnErAIYUCNWQ2D
Typical Things,Calibre,Typical Things,174797,0,https://open.spotify.com/track/6JToHLIUGeyJN54iRrP6Th
Mosh Pit (feat. Haribo),"Skepsis, Haribo",Mosh Pit / Dance,250500,7,https://open.spotify.com/track/2g3NNzNps6fCjsbcA91yH6
Musket (feat. Flowdan),"Rohaan, Flowdan",Musket (feat. Flowdan),183409,32,https://open.spotify.com/track/5m071hCqm8urehS1fSn2FN
Better Than Gold,"Justin Hawkes, Andrew Hellier",Better Than Gold,320000,51,https://open.spotify.com/track/5cxskQNZLSxEkEhqdi5ad6
Sientelo,"Mefjus, Camo & Krooked",Sientelo,290742,2,https://open.spotify.com/track/0VPtIe8j9wZMVTcYWURQGd
Fragile,Apparition,Fragile,281379,33,https://open.spotify.com/track/3NVtMxngIgMIPkV1vcepHZ
So Much In Love - Sub Focus Remix,"D.O.D, Sub Focus",So Much In Love (Sub Focus Remix),235885,60,https://open.spotify.com/track/7umV8hDGUBIYV3kxoNz1Vb
Rave Out - Disrupta Remix,"Turno, Skepsis, Charlotte Plank, Disrupta",Rave Out (Disrupta Remix),160500,43,https://open.spotify.com/track/55q8PfqyXf0ilMYf6n5ffc
Don't Stop,MUZZ,Don't Stop,176914,57,https://open.spotify.com/track/77Dn9E3WFNMzZGq7K1J6rR
Universe,"Culture Shock, YOU",Universe,215172,41,https://open.spotify.com/track/1qKITxCqgMTHWFCTkdWNfG
Escape,Kanine,Escape,223448,34,https://open.spotify.com/track/3zfFjS25D0mAK665XZ4DCH
Lost and Found,"Kanine, Émilie Rachel",Lost and Found,213235,37,https://open.spotify.com/track/3KefBj0jzNCbwDvnyEqHlp
