Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Steal Your Heart - Unplugged Version,"BRKLYN, Lenachka","Enhanced Chill, Vol. 3",211525,13,https://open.spotify.com/track/7hGevwzqkci4ADzfpwFAou
False Alarm - Acoustic Version,"Matoma, Becky Hill",False Alarm (Acoustic Version),177605,46,https://open.spotify.com/track/0nKuytIjMXj1UDNyPsgOUp
Solace - Acoustic,"Feint, Laura Brehm",Solace (Acoustic),207529,27,https://open.spotify.com/track/6rMlvZi4MCUobPZAYkhI83
Jerusalem - Acoustic Version,Newspeak,The Mind Motel's Acoustics,291400,0,https://open.spotify.com/track/0I2Dc0Z1lNjdkbdiycMtvv
Found Myself - Live with String Quartet,"Taska Black, Tessa Dixson",Found Myself,171437,9,https://open.spotify.com/track/41GWXzTp3s8NomcGv2NpIY
Time (Acoustic),Stonefox,As You Fall In (Deluxe Version),200832,0,https://open.spotify.com/track/4INqaTYKsdPEk0LYrMhgik
Never Fight (Acoustic),Stonefox,As You Fall In (Deluxe Version),180736,0,https://open.spotify.com/track/7ehWSdthBVU8AWktT1E7Ye
Leave a Light On - Acoustic,Tom Walker,Leave a Light On (Acoustic),217366,59,https://open.spotify.com/track/2k2CZ1dJClLmDO2TVGsz1R
Talk You Down (feat. SYML) - Acoustic,"Charlotte Lawrence, SYML",Talk You Down (feat. SYML) [Acoustic],188481,24,https://open.spotify.com/track/4sCigQB2dkJGAMNVsjx1Tf
Oceans & Galaxies - Acoustic,"Jauz, HALIENE",Oceans & Galaxies (Acoustic),215342,26,https://open.spotify.com/track/3TNUA9eTWJu7xlOyVxczok
Petals from a Rose (Piano Version),"yetep, Kyle Reynolds",Petals from a Rose (Piano Version),250129,0,https://open.spotify.com/track/0h7WfUVeLf0ECC5AUfYvdl
Sad Songs (with Said The Sky & Annika Wells),"ILLENIUM, Said The Sky, Annika Wells",ASCEND,210423,52,https://open.spotify.com/track/4pioeMejnqa4T3QAEqwVA3
Saving Light - Acoustic,HALIENE,Saving Light (Acoustic),200387,29,https://open.spotify.com/track/2lygbmCHLojLwqkS7QRP1t
She Won't Let Me Down - Acoustic,"EMBRZ, Leo Stannard",She Won't Let Me Down (Acoustic),180800,0,https://open.spotify.com/track/4jB67VcKmBM4GGRclDh4KO
Exhale - Acoustic,"R3HAB, Ella Vos",Exhale (Acoustic),156385,0,https://open.spotify.com/track/0dY1EGwJi07EHmDr1qwyG0
Where Will We Go,Grant,Wishes,179250,37,https://open.spotify.com/track/2RyLgb5hpvheoOPTpJvTf3
Navy Blue - Acoustic,"Prblm Chld, Heather Sommer",Navy Blue,181258,16,https://open.spotify.com/track/4H9oXSxgbGOG6nVcXZXYsh
Love Ain't Changin - Acoustic,"GhostDragon, Caslow, Red Comet, Alina Renae",Stories,198620,0,https://open.spotify.com/track/2HmYtDTAtn9L3gtYFWTXI4
Where You Are - Acoustic Version,"Rival, Lost Sky, Jex",Where You Are (Acoustic Version),222400,38,https://open.spotify.com/track/0xbo7WYx6fQ8UP0OsgaTKQ
Happy Where We Are - Acoustic,"Tritonal, Au5, Dylan Matthew",Happy Where We Are (Acoustic),194351,26,https://open.spotify.com/track/4z34oXdCgbbrQuL4pY8XRX
